City,Datetime,Station,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Chennai,2023-11-18,Station_C2,292.7,502.1,145.7,93.7,8.3,43.3,3.43,80.7,43.4,6.98,0.75,5.37,120.2,Very Poor
Kolkata,2023-11-18,Station_K1,325.4,65.1,24.4,56.9,155.9,11.6,0.03,52.3,87.6,8.77,7.86,2.21,357.6,Severe
Kolkata,2023-11-18,Station_K2,35.1,568.6,132.5,72.2,236.4,33.4,5.66,30.6,198.5,7.18,21.78,7.64,296.0,Satisfactory
Bangalore,2023-11-18,Station_B1,497.0,206.1,17.8,29.5,107.4,2.1,8.44,74.7,80.4,16.63,24.71,2.86,441.6,Satisfactory
Bangalore,2023-11-18,Station_B2,166.0,551.1,13.7,92.3,127.8,33.8,8.29,79.7,74.7,0.71,2.82,0.46,122.4,Severe
Delhi,2023-11-19,Station_D1,299.7,346.2,112.7,8.9,19.3,30.4,0.65,87.5,144.3,6.03,20.65,2.82,280.0,Moderate
Delhi,2023-11-19,Station_D2,231.6,367.9,88.2,19.7,209.3,37.5,1.73,70.4,134.6,1.07,10.36,7.83,375.5,Good
Mumbai,2023-11-19,Station_M1,131.2,9.1,192.4,38.3,190.3,28.9,2.75,51.8,165.0,14.45,4.7,3.19,452.5,Satisfactory
Mumbai,2023-11-19,Station_M2,415.6,373.9,10.0,136.7,163.6,8.8,8.24,45.0,169.4,19.46,14.45,7.05,490.3,Poor
Chennai,2023-11-19,Station_C1,319.8,284.9,60.6,41.9,129.6,28.7,7.57,23.1,190.8,1.53,6.91,3.45,423.6,Satisfactory
Chennai,2023-11-19,Station_C2,65.2,135.6,47.7,57.6,93.5,24.3,1.89,17.4,55.7,10.69,28.99,8.97,288.9,Very Poor
Kolkata,2023-11-19,Station_K1,235.3,33.6,100.1,126.2,67.6,4.2,0.87,54.4,20.4,8.55,21.64,5.69,288.6,Satisfactory
Kolkata,2023-11-19,Station_K2,170.5,112.0,97.1,127.3,53.3,7.7,5.02,76.9,100.4,17.91,19.47,9.41,385.2,Moderate
Bangalore,2023-11-19,Station_B1,257.9,435.6,183.8,67.9,130.0,42.3,4.62,43.3,143.7,4.64,2.98,2.83,345.6,Good
Bangalore,2023-11-19,Station_B2,6.3,34.5,197.7,117.6,217.4,29.1,6.32,34.8,152.7,14.46,1.3,4.94,127.3,Satisfactory
Delhi,2023-11-20,Station_D1,269.4,412.2,71.3,21.9,60.0,5.6,2.06,68.3,125.3,7.78,29.07,2.28,64.2,Satisfactory
Delhi,2023-11-20,Station_D2,445.7,392.6,139.9,57.0,104.0,4.5,4.45,85.3,60.4,5.8,28.78,7.99,251.8,Satisfactory
Mumbai,2023-11-20,Station_M1,87.5,147.7,125.7,145.4,112.2,38.7,6.07,16.6,92.7,14.84,24.23,5.96,307.0,Very Poor
Mumbai,2023-11-20,Station_M2,217.3,516.6,162.4,16.3,114.4,17.5,2.53,18.5,127.7,15.65,17.71,0.04,99.9,Poor
Chennai,2023-11-20,Station_C1,228.3,365.1,107.6,136.5,247.1,43.6,7.51,64.1,71.7,0.83,4.17,7.43,255.2,Very Poor
Chennai,2023-11-20,Station_C2,313.0,323.1,132.8,74.3,243.1,0.4,4.78,27.7,168.0,13.98,23.34,2.03,277.9,Good
Kolkata,2023-11-20,Station_K1,363.1,41.0,152.5,76.3,106.6,24.9,3.8,9.8,116.8,15.88,29.4,4.38,443.6,Severe
Kolkata,2023-11-20,Station_K2,184.9,488.3,88.3,132.3,242.5,20.3,2.19,62.8,119.7,9.66,29.15,9.24,146.1,Very Poor
Bangalore,2023-11-20,Station_B1,429.5,362.6,28.4,47.5,116.2,23.1,7.37,96.0,101.1,17.58,18.44,5.96,478.7,Poor
Bangalore,2023-11-20,Station_B2,65.8,267.3,82.0,120.7,168.1,8.9,3.74,0.8,24.2,4.42,6.65,0.76,69.2,Moderate
Delhi,2023-11-21,Station_D1,340.0,265.8,48.4,49.4,78.6,32.5,9.25,1.6,119.1,17.33,13.26,7.89,441.5,Moderate
Delhi,2023-11-21,Station_D2,168.7,319.7,8.9,132.1,210.6,22.3,7.41,66.1,33.0,2.3,21.73,1.79,402.8,Moderate
Mumbai,2023-11-21,Station_M1,339.5,564.8,169.2,134.2,121.4,28.5,3.47,78.8,180.3,3.02,24.98,4.43,455.3,Poor
Mumbai,2023-11-21,Station_M2,178.2,522.9,52.3,39.5,79.7,22.2,0.66,45.2,51.9,8.25,24.99,4.99,183.4,Moderate
Chennai,2023-11-21,Station_C1,437.8,109.4,27.8,117.9,113.7,5.6,8.25,8.3,180.1,7.76,22.8,6.4,219.1,Moderate
Chennai,2023-11-21,Station_C2,438.5,265.4,197.2,121.7,6.3,28.8,4.33,47.5,65.9,19.56,29.48,3.85,443.3,Very Poor
Kolkata,2023-11-21,Station_K1,134.2,208.7,18.3,21.6,134.6,31.9,7.54,23.2,120.1,0.22,24.37,4.68,261.4,Moderate
Kolkata,2023-11-21,Station_K2,397.9,582.0,129.0,46.9,170.5,24.8,0.54,70.8,175.1,5.81,4.64,2.48,140.6,Poor
Bangalore,2023-11-21,Station_B1,106.7,594.6,137.3,101.4,169.0,39.4,1.66,49.2,108.0,13.55,14.51,3.4,397.8,Very Poor
Bangalore,2023-11-21,Station_B2,69.2,537.4,7.3,63.5,84.1,5.5,5.97,39.9,87.8,18.5,3.46,9.43,25.5,Severe
Delhi,2023-11-22,Station_D1,308.5,100.3,118.9,83.4,3.1,28.1,7.35,83.6,96.5,6.82,7.64,7.29,232.5,Satisfactory
Delhi,2023-11-22,Station_D2,444.3,240.7,109.0,108.4,98.3,36.2,4.93,56.6,18.3,12.47,8.4,8.14,245.3,Poor
Mumbai,2023-11-22,Station_M1,413.6,224.9,131.7,140.5,27.9,5.5,3.9,5.0,137.8,13.93,4.69,9.24,179.2,Very Poor
Mumbai,2023-11-22,Station_M2,360.6,456.4,3.8,144.3,72.3,19.5,7.85,84.3,116.3,16.91,9.77,7.68,199.4,Severe
Chennai,2023-11-22,Station_C1,274.8,500.8,95.7,106.0,22.3,32.7,6.36,91.8,99.9,0.66,28.64,2.15,53.0,Good
Chennai,2023-11-22,Station_C2,133.3,452.8,22.6,53.6,32.5,4.5,6.63,6.0,195.4,3.36,26.52,0.85,429.4,Severe
Kolkata,2023-11-22,Station_K1,259.3,80.1,126.0,93.6,185.2,7.7,7.94,81.7,92.5,2.78,4.19,5.25,46.7,Severe
Kolkata,2023-11-22,Station_K2,441.1,159.3,139.5,99.1,145.3,33.9,5.43,45.8,88.2,5.52,29.77,7.9,417.2,Moderate
Bangalore,2023-11-22,Station_B1,432.5,302.0,17.0,14.4,204.9,27.9,0.81,29.2,105.6,12.24,14.15,7.99,177.8,Poor
Bangalore,2023-11-22,Station_B2,257.8,485.3,29.0,80.9,82.6,42.6,1.98,18.0,110.7,7.85,19.34,1.81,441.0,Moderate
Delhi,2023-11-23,Station_D1,253.1,75.6,130.8,143.5,186.0,28.8,7.73,75.2,196.0,13.34,28.79,7.22,163.5,Satisfactory
Delhi,2023-11-23,Station_D2,379.4,472.3,69.7,55.1,123.2,44.3,4.71,25.5,140.8,10.25,18.76,5.88,428.9,Good
Mumbai,2023-11-23,Station_M1,146.6,422.0,31.3,107.9,181.9,31.9,0.78,53.7,177.5,0.33,14.52,5.96,360.7,Moderate
Mumbai,2023-11-23,Station_M2,104.2,101.7,189.0,66.3,43.0,22.8,2.94,89.2,138.3,16.89,0.01,2.82,103.7,Severe
Chennai,2023-11-23,Station_C1,297.3,159.7,40.1,84.2,136.3,27.5,0.96,17.0,37.4,16.4,17.8,1.06,206.8,Severe
Chennai,2023-11-23,Station_C2,145.0,560.0,55.5,111.2,98.3,25.0,5.26,87.8,147.4,10.45,24.7,8.02,417.6,Severe
Kolkata,2023-11-23,Station_K1,221.6,489.8,61.7,79.2,57.8,26.4,1.04,6.8,141.2,9.78,24.98,2.3,132.6,Moderate
Kolkata,2023-11-23,Station_K2,241.4,223.6,69.7,111.2,86.9,28.1,2.21,43.7,126.4,11.95,14.89,2.64,74.5,Moderate
Bangalore,2023-11-23,Station_B1,274.3,332.1,33.4,28.8,225.2,4.0,2.25,59.5,197.0,15.95,23.53,7.48,149.4,Poor
Bangalore,2023-11-23,Station_B2,486.7,481.5,128.8,75.3,63.6,43.3,6.57,14.1,186.6,15.8,27.52,5.76,46.7,Very Poor
Delhi,2023-11-24,Station_D1,302.1,351.8,65.9,136.4,61.6,22.8,9.58,93.1,182.8,12.07,7.07,2.22,390.4,Very Poor
Delhi,2023-11-24,Station_D2,104.9,203.2,17.1,102.1,239.6,17.5,3.0,75.1,175.8,9.59,8.59,7.94,326.2,Moderate
Mumbai,2023-11-24,Station_M1,111.8,68.2,134.6,68.6,68.7,15.2,9.68,4.3,22.5,17.32,15.78,3.8,392.2,Very Poor
Mumbai,2023-11-24,Station_M2,336.2,395.2,32.5,59.8,70.5,2.9,6.03,44.1,155.6,13.57,21.9,0.81,46.8,Moderate
Chennai,2023-11-24,Station_C1,308.1,93.4,175.3,84.3,239.1,33.1,7.25,25.5,165.0,5.89,7.95,1.83,134.8,Satisfactory
Chennai,2023-11-24,Station_C2,334.3,127.7,185.3,33.1,5.1,3.5,2.81,3.6,195.3,14.73,2.6,8.26,259.9,Satisfactory
Kolkata,2023-11-24,Station_K1,68.4,584.3,36.7,9.2,207.0,12.0,4.49,38.1,58.6,2.86,15.22,3.12,59.2,Very Poor
Kolkata,2023-11-24,Station_K2,240.5,389.0,67.3,139.7,180.8,5.7,7.67,67.6,25.2,10.97,23.26,3.34,435.8,Poor
Bangalore,2023-11-24,Station_B1,202.3,7.8,158.0,83.3,57.3,21.0,8.02,69.6,66.7,10.16,22.0,6.16,303.6,Severe
Bangalore,2023-11-24,Station_B2,339.5,48.0,187.6,50.4,193.2,13.0,8.69,18.0,52.3,18.98,10.99,6.85,449.7,Moderate
Delhi,2023-11-25,Station_D1,491.4,456.9,79.8,38.6,240.9,10.9,1.59,87.7,96.8,13.13,24.61,5.01,102.3,Severe
Delhi,2023-11-25,Station_D2,441.2,322.8,69.0,19.3,114.7,31.8,9.43,9.9,144.6,19.68,3.74,9.34,355.3,Good
Mumbai,2023-11-25,Station_M1,363.4,588.9,40.2,37.4,77.6,40.9,9.61,25.2,17.2,7.22,23.48,1.62,410.4,Very Poor
Mumbai,2023-11-25,Station_M2,183.8,568.3,153.7,15.3,91.1,49.8,8.28,27.1,129.9,17.35,3.46,0.57,83.6,Very Poor
Chennai,2023-11-25,Station_C1,289.8,448.8,88.3,79.7,162.8,20.8,3.99,16.5,36.2,5.62,10.52,6.04,361.6,Moderate
Chennai,2023-11-25,Station_C2,287.8,377.5,151.9,92.6,102.1,3.7,6.42,49.6,33.2,6.6,9.95,0.31,77.8,Severe
Kolkata,2023-11-25,Station_K1,35.1,563.6,121.1,15.9,137.7,36.1,4.49,45.9,44.4,19.4,9.9,9.09,211.1,Good
Kolkata,2023-11-25,Station_K2,126.5,431.2,17.1,105.4,145.0,23.4,9.59,57.9,21.7,13.72,24.81,8.61,32.4,Good
Bangalore,2023-11-25,Station_B1,422.1,116.0,113.2,60.6,93.1,27.3,8.77,1.7,195.6,1.17,14.91,7.97,355.9,Satisfactory
Bangalore,2023-11-25,Station_B2,278.9,67.9,7.4,113.9,236.5,13.5,6.21,67.1,197.7,1.05,28.99,3.38,380.8,Satisfactory
Delhi,2023-11-26,Station_D1,373.7,521.4,167.0,79.2,80.6,6.7,8.72,30.5,112.8,1.19,20.75,0.77,327.5,Severe
Delhi,2023-11-26,Station_D2,412.7,190.2,198.5,57.8,39.1,8.0,9.61,17.1,14.3,3.52,21.21,5.94,497.0,Good
Mumbai,2023-11-26,Station_M1,163.2,72.6,107.4,37.8,114.2,14.7,7.19,29.1,174.9,2.8,4.84,0.21,418.4,Very Poor
Mumbai,2023-11-26,Station_M2,394.7,575.7,36.5,44.3,198.4,13.1,8.81,42.9,50.7,7.19,5.89,1.93,254.8,Very Poor
Chennai,2023-11-26,Station_C1,11.1,444.3,193.1,136.4,96.1,20.7,7.48,77.2,74.2,2.72,1.99,4.19,305.4,Moderate
Chennai,2023-11-26,Station_C2,64.1,480.0,196.8,76.3,202.5,16.0,4.29,92.8,63.4,12.82,23.44,5.48,334.6,Satisfactory
Kolkata,2023-11-26,Station_K1,138.3,88.5,64.4,68.0,78.9,50.0,2.3,34.4,169.3,18.57,16.19,5.81,362.5,Moderate
Kolkata,2023-11-26,Station_K2,441.7,440.0,167.9,102.9,149.5,26.4,6.35,67.1,198.3,0.44,15.57,2.73,467.5,Very Poor
Bangalore,2023-11-26,Station_B1,371.8,398.2,2.5,68.6,60.9,27.2,9.4,66.4,196.6,5.64,19.93,4.65,382.5,Satisfactory
Bangalore,2023-11-26,Station_B2,451.9,470.7,17.0,26.2,166.0,30.2,2.64,49.0,158.8,17.27,28.46,0.07,69.7,Good
Delhi,2023-11-27,Station_D1,18.5,74.2,44.3,0.4,130.3,40.6,6.4,95.1,84.5,14.86,17.86,4.9,158.7,Satisfactory
Delhi,2023-11-27,Station_D2,164.2,27.4,46.6,66.5,83.7,42.9,4.97,10.0,69.0,19.58,22.66,2.18,439.0,Severe
Mumbai,2023-11-27,Station_M1,165.4,380.5,78.8,121.0,172.9,11.8,0.27,95.3,163.9,8.96,8.96,4.8,420.5,Very Poor
Mumbai,2023-11-27,Station_M2,391.9,336.0,49.4,0.2,70.0,46.9,3.15,58.4,197.3,12.22,24.18,6.39,493.0,Good
Chennai,2023-11-27,Station_C1,227.7,574.7,173.1,103.6,153.8,16.5,0.36,9.9,80.0,9.85,1.62,7.39,227.3,Moderate
Chennai,2023-11-27,Station_C2,313.0,540.8,165.1,67.7,66.8,34.8,0.5,81.8,193.2,15.31,10.49,7.56,389.8,Moderate
Kolkata,2023-11-27,Station_K1,451.2,451.7,25.4,79.6,167.7,26.7,6.13,77.2,37.0,13.36,3.02,1.26,190.9,Satisfactory
Kolkata,2023-11-27,Station_K2,417.9,530.3,165.7,103.1,223.7,43.7,5.04,80.1,194.9,8.64,2.25,4.56,216.3,Severe
Bangalore,2023-11-27,Station_B1,51.8,427.3,175.9,111.1,12.8,49.0,9.78,58.2,199.7,12.77,24.91,8.69,50.3,Satisfactory
Bangalore,2023-11-27,Station_B2,80.0,24.9,50.7,34.3,240.5,47.5,9.48,14.8,186.1,17.11,22.93,1.5,61.3,Severe
Delhi,2023-11-28,Station_D1,370.9,329.9,176.1,90.3,198.5,0.1,5.27,65.9,164.6,17.66,6.23,0.05,441.8,Very Poor
Delhi,2023-11-28,Station_D2,173.2,405.6,32.8,65.1,65.6,38.4,7.68,28.8,103.8,2.01,2.74,2.29,171.2,Moderate
Mumbai,2023-11-28,Station_M1,225.3,353.0,41.3,83.5,104.2,40.9,1.86,75.7,101.6,11.98,22.39,0.91,131.6,Very Poor
Mumbai,2023-11-28,Station_M2,54.4,414.5,166.9,21.2,110.3,36.4,3.07,62.2,194.1,0.45,22.31,9.34,157.8,Moderate
Chennai,2023-11-28,Station_C1,217.6,227.6,105.5,15.5,116.3,24.2,2.04,69.5,20.6,15.6,24.29,3.6,438.2,Poor
Chennai,2023-11-28,Station_C2,80.3,545.9,102.5,134.2,0.7,36.9,9.65,50.2,135.1,0.23,29.6,6.37,75.7,Good
Kolkata,2023-11-28,Station_K1,451.9,332.5,123.7,146.5,159.6,25.0,1.74,60.2,6.9,8.58,3.89,2.62,401.2,Very Poor
Kolkata,2023-11-28,Station_K2,243.0,272.0,173.0,147.2,130.2,29.2,3.95,11.9,70.2,5.81,3.28,6.37,105.8,Severe
Bangalore,2023-11-28,Station_B1,453.9,449.6,95.0,109.7,224.2,34.4,3.3,23.1,127.8,2.69,5.08,4.38,77.6,Very Poor
Bangalore,2023-11-28,Station_B2,422.9,129.4,29.1,137.5,93.3,11.9,0.53,64.5,79.9,10.5,24.05,8.64,408.0,Satisfactory
Delhi,2023-11-29,Station_D1,255.9,148.5,101.9,126.7,211.1,32.4,4.72,71.2,173.8,9.15,27.78,9.08,157.3,Severe
Delhi,2023-11-29,Station_D2,13.2,1.7,196.2,135.5,89.7,3.3,1.92,44.3,68.2,5.52,6.46,3.28,277.7,Very Poor
Mumbai,2023-11-29,Station_M1,227.4,451.8,139.5,69.2,197.1,38.7,3.22,51.1,80.7,16.0,24.45,6.58,422.5,Severe
Mumbai,2023-11-29,Station_M2,236.8,258.2,95.9,35.6,150.2,30.8,5.85,31.8,81.3,14.22,27.54,7.85,32.9,Poor
Chennai,2023-11-29,Station_C1,354.6,256.2,134.5,27.5,73.8,44.5,0.63,27.1,175.0,16.07,28.13,8.56,273.7,Severe
Chennai,2023-11-29,Station_C2,199.7,225.2,48.5,149.8,48.4,49.7,3.53,27.2,33.1,3.99,28.47,4.1,324.4,Very Poor
Kolkata,2023-11-29,Station_K1,124.0,342.3,31.6,26.6,118.3,31.3,4.45,56.3,7.7,12.85,27.5,5.81,437.0,Good
Kolkata,2023-11-29,Station_K2,496.1,98.1,156.8,47.3,138.1,26.5,6.17,82.7,145.0,5.88,6.48,2.58,471.1,Poor
Bangalore,2023-11-29,Station_B1,215.1,569.4,84.6,52.6,127.3,10.2,9.34,80.7,116.8,17.38,21.05,0.41,18.9,Poor
Bangalore,2023-11-29,Station_B2,72.9,213.8,7.4,136.6,126.3,28.5,7.48,23.7,149.6,8.88,7.96,0.95,449.5,Poor
Delhi,2023-11-30,Station_D1,418.5,75.5,58.2,65.3,243.4,21.1,7.63,21.6,98.7,5.37,18.45,2.79,125.7,Moderate
Delhi,2023-11-30,Station_D2,157.0,16.1,32.6,80.6,122.4,4.3,4.86,20.0,17.1,3.63,16.09,7.98,99.5,Satisfactory
Mumbai,2023-11-30,Station_M1,395.7,569.5,30.3,104.2,25.8,5.7,4.74,29.3,32.8,11.3,29.89,7.14,238.0,Very Poor
Mumbai,2023-11-30,Station_M2,202.2,534.4,119.7,30.7,114.6,27.5,9.14,91.8,48.3,3.6,10.33,2.68,264.3,Moderate
Chennai,2023-11-30,Station_C1,366.5,494.8,17.0,149.8,122.9,12.7,2.45,99.4,76.4,3.65,15.34,2.94,115.6,Severe
Chennai,2023-11-30,Station_C2,157.0,556.6,170.0,129.8,54.2,22.3,4.06,50.2,26.0,11.51,5.82,5.11,234.9,Moderate
Kolkata,2023-11-30,Station_K1,220.0,381.0,113.4,57.2,166.8,2.9,5.99,37.4,13.1,7.95,23.73,1.3,363.7,Poor
Kolkata,2023-11-30,Station_K2,109.9,281.1,97.0,83.3,191.3,43.0,9.86,52.1,20.5,9.69,13.83,3.69,389.0,Poor
Bangalore,2023-11-30,Station_B1,441.1,67.7,42.7,39.6,124.6,42.8,6.84,45.4,46.5,15.21,8.63,1.52,45.2,Very Poor
Bangalore,2023-11-30,Station_B2,101.7,108.2,158.7,88.7,174.1,22.5,4.33,61.1,177.2,19.65,25.35,5.11,0.5,Poor
Delhi,2023-12-01,Station_D1,428.8,240.6,165.6,129.8,90.8,19.0,0.18,18.2,48.5,0.51,15.2,8.16,244.2,Severe
Delhi,2023-12-01,Station_D2,418.6,239.3,50.6,75.1,213.0,25.7,5.92,94.5,40.3,16.74,14.89,2.13,414.3,Severe
Mumbai,2023-12-01,Station_M1,430.7,93.3,54.7,62.8,46.6,5.3,1.35,53.4,17.9,5.58,11.38,0.38,169.4,Moderate
Mumbai,2023-12-01,Station_M2,313.4,5.7,185.9,78.2,175.3,41.9,9.2,42.0,33.4,17.43,28.78,3.1,377.4,Very Poor
Chennai,2023-12-01,Station_C1,379.3,459.4,106.4,36.6,89.6,21.8,4.99,13.2,38.4,10.17,4.84,0.06,366.8,Severe
Chennai,2023-12-01,Station_C2,63.5,385.2,85.5,23.8,217.0,39.8,9.89,63.9,122.7,12.25,29.09,4.9,232.2,Moderate
Kolkata,2023-12-01,Station_K1,47.4,400.4,143.4,145.0,60.2,38.2,3.43,2.6,46.0,8.06,13.71,8.89,263.1,Severe
Kolkata,2023-12-01,Station_K2,72.6,509.1,8.0,62.8,30.6,11.9,7.35,82.7,132.6,9.07,19.69,9.18,468.6,Very Poor
Bangalore,2023-12-01,Station_B1,234.7,481.6,92.7,65.1,112.3,11.4,8.68,88.3,167.3,3.5,11.89,8.09,289.7,Very Poor
Bangalore,2023-12-01,Station_B2,301.6,164.4,184.9,104.4,173.3,22.3,3.51,0.7,97.3,9.18,18.46,5.63,372.2,Moderate
Delhi,2023-12-02,Station_D1,217.6,170.5,10.2,70.0,128.1,10.1,1.07,64.1,137.0,10.95,16.77,8.39,453.8,Severe
Delhi,2023-12-02,Station_D2,447.5,454.3,102.4,83.1,211.6,32.7,2.56,47.4,78.1,0.93,29.02,1.09,85.4,Good
Mumbai,2023-12-02,Station_M1,297.3,235.7,120.0,84.4,41.8,44.2,4.74,14.3,187.1,16.83,22.56,1.06,2.5,Poor
Mumbai,2023-12-02,Station_M2,254.4,545.6,37.5,115.1,77.1,15.0,7.91,93.4,42.2,10.08,10.94,9.03,412.3,Satisfactory
Chennai,2023-12-02,Station_C1,189.6,99.1,183.1,90.1,197.4,11.0,1.76,45.7,161.9,9.2,15.28,3.93,35.3,Good
Chennai,2023-12-02,Station_C2,153.0,26.7,65.8,95.2,185.9,35.3,7.99,96.4,56.8,17.84,9.27,8.66,40.7,Very Poor
Kolkata,2023-12-02,Station_K1,120.8,44.1,42.4,149.0,180.8,7.5,0.57,68.4,135.8,0.19,6.01,4.09,160.3,Moderate
Kolkata,2023-12-02,Station_K2,325.0,566.3,68.7,130.8,110.7,32.8,2.83,73.3,79.2,6.19,0.53,2.99,134.3,Very Poor
Bangalore,2023-12-02,Station_B1,454.1,436.5,59.7,146.0,167.9,36.2,2.03,0.1,59.4,9.7,19.1,4.52,277.0,Poor
Bangalore,2023-12-02,Station_B2,88.5,208.7,63.5,138.5,40.2,44.2,8.84,20.3,18.9,0.37,2.18,2.95,219.5,Poor
Delhi,2023-12-03,Station_D1,14.2,407.1,113.5,34.8,53.1,18.0,7.38,30.5,75.8,0.88,9.84,2.89,29.3,Satisfactory
Delhi,2023-12-03,Station_D2,176.0,526.5,150.0,34.6,97.2,38.3,2.79,39.8,62.6,9.65,0.8,5.68,430.6,Satisfactory
Mumbai,2023-12-03,Station_M1,203.0,426.2,0.3,81.1,145.5,6.0,5.46,45.2,91.0,19.92,25.96,7.16,228.7,Good
Mumbai,2023-12-03,Station_M2,443.0,527.0,20.6,110.4,110.5,20.8,6.91,76.0,167.1,10.04,4.77,0.33,261.5,Poor
Chennai,2023-12-03,Station_C1,64.5,567.8,96.2,130.0,99.1,25.8,7.62,27.0,76.1,17.53,22.74,7.29,397.2,Good
Chennai,2023-12-03,Station_C2,439.7,215.6,22.8,126.8,236.6,21.6,7.54,15.6,97.4,5.86,11.87,1.69,57.6,Satisfactory
Kolkata,2023-12-03,Station_K1,298.3,170.1,112.6,23.2,78.5,35.5,5.63,39.1,54.0,5.42,13.86,8.19,218.9,Very Poor
Kolkata,2023-12-03,Station_K2,266.6,270.6,38.4,6.5,60.2,47.5,8.98,29.3,121.6,3.45,4.28,9.18,296.0,Satisfactory
Bangalore,2023-12-03,Station_B1,456.8,228.7,133.7,116.6,63.7,14.7,4.98,21.5,2.0,6.74,10.99,8.73,224.5,Poor
Bangalore,2023-12-03,Station_B2,35.8,141.1,10.8,61.2,109.4,45.4,8.12,6.8,91.3,1.45,5.39,2.1,22.6,Good
Delhi,2023-12-04,Station_D1,311.8,175.4,34.9,123.4,100.3,4.2,5.9,32.3,27.5,0.85,20.96,2.84,303.5,Moderate
Delhi,2023-12-04,Station_D2,224.0,159.4,172.3,99.6,58.2,11.5,5.51,95.0,73.3,5.82,4.03,3.72,485.3,Moderate
Mumbai,2023-12-04,Station_M1,218.8,170.1,95.5,86.1,158.8,45.8,2.81,48.5,95.6,13.63,27.33,2.48,10.3,Very Poor
Mumbai,2023-12-04,Station_M2,383.7,360.9,141.2,146.3,82.4,47.3,1.82,3.2,67.5,13.85,26.13,0.67,202.5,Severe
Chennai,2023-12-04,Station_C1,183.3,217.1,119.7,33.8,3.8,9.6,8.8,54.4,106.1,1.0,20.17,9.61,450.5,Satisfactory
Chennai,2023-12-04,Station_C2,144.8,435.9,93.9,91.8,245.9,4.0,5.19,66.5,106.0,4.35,20.43,0.93,333.1,Satisfactory
Kolkata,2023-12-04,Station_K1,145.7,37.9,148.7,122.8,142.9,34.4,0.05,17.8,17.2,8.1,20.5,1.28,110.5,Very Poor
Kolkata,2023-12-04,Station_K2,127.9,554.0,6.4,105.5,213.9,28.4,9.27,99.0,112.6,14.42,2.94,4.01,204.4,Very Poor
Bangalore,2023-12-04,Station_B1,98.8,415.5,75.2,102.6,115.1,6.9,1.37,44.3,5.2,4.38,23.26,6.27,181.5,Moderate
Bangalore,2023-12-04,Station_B2,480.9,153.2,177.0,141.4,64.3,2.6,8.5,37.1,76.5,17.94,5.27,6.7,331.2,Very Poor
Delhi,2023-12-05,Station_D1,249.1,43.5,21.4,34.9,21.4,37.0,4.54,79.6,122.9,17.38,20.44,8.95,33.6,Good
Delhi,2023-12-05,Station_D2,370.4,565.3,103.4,141.1,26.5,7.2,8.54,24.7,144.5,14.29,29.04,0.56,37.7,Satisfactory
Mumbai,2023-12-05,Station_M1,144.0,261.2,121.8,11.0,238.8,25.1,3.44,77.0,57.9,5.33,4.09,4.02,406.1,Poor
Mumbai,2023-12-05,Station_M2,172.2,410.8,133.3,94.8,197.0,24.1,5.04,36.4,151.3,16.52,27.24,8.52,287.2,Poor
Chennai,2023-12-05,Station_C1,399.0,363.2,149.9,114.0,90.7,21.2,8.44,81.3,187.4,18.15,28.84,6.31,382.2,Good
Chennai,2023-12-05,Station_C2,447.6,266.7,158.1,97.2,224.0,49.5,6.92,35.6,69.3,6.91,19.0,8.62,299.3,Good
Kolkata,2023-12-05,Station_K1,314.7,139.3,95.5,33.8,212.1,23.4,2.89,39.4,5.0,5.93,15.16,5.36,489.5,Moderate
Kolkata,2023-12-05,Station_K2,297.3,597.8,90.3,70.7,199.2,15.3,7.2,70.8,54.2,15.03,14.43,3.16,302.9,Poor
Bangalore,2023-12-05,Station_B1,105.8,532.1,90.8,111.2,206.5,30.1,0.83,44.5,154.9,4.25,29.38,6.01,271.1,Satisfactory
Bangalore,2023-12-05,Station_B2,167.8,469.7,1.9,70.4,22.1,47.3,5.06,80.0,93.2,4.0,19.51,5.85,498.2,Poor
Delhi,2023-12-06,Station_D1,91.2,118.8,51.9,104.1,216.3,22.6,8.27,64.8,120.7,2.65,13.57,7.1,244.3,Very Poor
Delhi,2023-12-06,Station_D2,379.3,67.5,68.0,138.6,159.2,28.3,4.09,47.1,17.9,6.64,15.01,6.38,151.7,Good
Mumbai,2023-12-06,Station_M1,215.9,114.4,165.4,102.5,41.4,0.4,5.85,23.8,36.1,5.49,6.74,6.54,263.7,Severe
Mumbai,2023-12-06,Station_M2,160.7,420.6,193.7,46.1,53.2,1.8,7.29,80.2,181.9,18.02,18.76,7.09,27.9,Moderate
Chennai,2023-12-06,Station_C1,216.7,504.3,18.1,128.5,227.3,17.7,1.07,44.4,130.9,7.11,14.5,1.85,254.8,Poor
Chennai,2023-12-06,Station_C2,194.8,595.0,132.8,22.2,10.0,19.1,8.5,83.7,23.3,0.22,16.01,2.05,303.4,Moderate
Kolkata,2023-12-06,Station_K1,53.6,498.3,183.9,50.7,100.0,35.4,7.39,73.8,124.5,0.41,28.53,4.51,159.5,Good
Kolkata,2023-12-06,Station_K2,148.1,130.9,72.6,128.6,192.7,45.5,6.97,35.8,122.8,13.81,21.5,6.27,457.5,Severe
Bangalore,2023-12-06,Station_B1,46.0,363.3,46.5,103.1,131.1,43.6,4.34,35.0,28.7,1.53,8.44,7.64,193.8,Good
