City,Datetime,Station,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Bangalore,2015-01-27 15:00:00,Station_B1,328.1,56.6,96.3,101.9,34.5,15.6,4.09,44.2,186.3,18.96,10.15,4.33,387.4,Satisfactory
Bangalore,2015-01-27 15:00:00,Station_B2,214.0,468.3,29.0,40.7,166.5,26.3,9.42,27.9,57.2,7.31,15.51,5.36,57.3,Satisfactory
Delhi,2015-01-27 16:00:00,Station_D1,195.4,591.0,52.7,44.9,55.9,0.0,2.86,0.9,168.0,2.75,20.84,0.18,122.3,Severe
Delhi,2015-01-27 16:00:00,Station_D2,372.8,531.5,135.9,91.4,146.5,23.3,4.37,38.1,9.5,6.58,26.18,4.27,438.6,Severe
Mumbai,2015-01-27 16:00:00,Station_M1,142.4,286.2,124.6,71.3,167.7,6.5,7.57,1.7,44.4,7.85,11.65,8.28,309.7,Moderate
Mumbai,2015-01-27 16:00:00,Station_M2,290.4,239.2,195.9,123.9,197.0,31.5,9.2,97.6,26.1,8.59,14.15,2.74,92.7,Severe
Chennai,2015-01-27 16:00:00,Station_C1,334.1,265.2,176.9,39.4,202.7,17.1,8.77,61.2,70.0,4.57,9.9,8.84,62.4,Moderate
Chennai,2015-01-27 16:00:00,Station_C2,86.8,75.4,79.6,115.6,148.1,42.6,9.18,92.9,97.3,8.63,25.42,5.91,344.6,Satisfactory
Kolkata,2015-01-27 16:00:00,Station_K1,408.5,134.3,193.8,94.2,134.7,30.6,6.95,81.3,68.9,1.61,15.82,6.65,13.9,Moderate
Kolkata,2015-01-27 16:00:00,Station_K2,442.3,50.7,86.9,69.3,214.8,22.5,0.15,58.2,198.0,18.09,1.26,4.88,52.4,Good
Bangalore,2015-01-27 16:00:00,Station_B1,94.6,252.0,48.2,10.4,231.9,41.1,8.77,65.0,162.4,8.02,2.85,2.14,140.5,Very Poor
Bangalore,2015-01-27 16:00:00,Station_B2,253.4,443.8,151.2,34.9,162.4,2.4,6.55,69.1,192.0,18.66,10.83,0.16,311.1,Severe
Delhi,2015-01-27 17:00:00,Station_D1,347.2,74.9,14.6,25.4,108.5,20.8,0.16,86.7,49.6,13.05,9.88,2.24,422.1,Satisfactory
Delhi,2015-01-27 17:00:00,Station_D2,331.9,48.4,35.1,94.1,202.7,25.8,7.21,50.2,170.4,5.2,9.98,1.45,70.2,Severe
Mumbai,2015-01-27 17:00:00,Station_M1,171.5,504.0,123.9,108.4,68.1,12.8,2.09,5.1,174.3,0.29,25.11,8.67,328.7,Very Poor
Mumbai,2015-01-27 17:00:00,Station_M2,104.3,477.2,104.7,118.8,55.2,13.8,3.94,48.7,111.4,13.48,16.26,5.51,454.2,Poor
Chennai,2015-01-27 17:00:00,Station_C1,102.3,552.1,11.7,125.8,83.4,46.8,0.34,66.9,143.8,17.53,18.15,3.43,57.3,Severe
Chennai,2015-01-27 17:00:00,Station_C2,474.1,14.7,131.5,57.4,30.4,9.6,7.74,76.2,25.2,3.61,5.48,9.16,382.3,Severe
Kolkata,2015-01-27 17:00:00,Station_K1,206.2,569.0,148.1,110.0,231.2,1.6,3.14,18.9,155.7,6.16,0.36,3.57,15.0,Satisfactory
Kolkata,2015-01-27 17:00:00,Station_K2,359.3,396.2,106.5,133.5,105.5,48.9,9.77,12.1,183.0,8.6,4.83,5.98,99.5,Moderate
Bangalore,2015-01-27 17:00:00,Station_B1,328.5,60.3,37.8,31.8,28.0,1.3,8.67,61.9,46.4,16.54,5.39,7.03,204.1,Very Poor
Bangalore,2015-01-27 17:00:00,Station_B2,326.9,63.4,158.5,118.8,109.6,31.5,4.96,27.5,19.8,15.18,13.87,0.83,298.7,Poor
Delhi,2015-01-27 18:00:00,Station_D1,49.9,556.3,30.0,36.9,208.3,27.2,3.04,97.7,164.9,11.0,27.52,9.9,195.2,Very Poor
Delhi,2015-01-27 18:00:00,Station_D2,259.9,272.6,160.2,5.5,30.8,41.5,1.63,66.7,187.8,14.93,16.09,9.51,454.2,Severe
Mumbai,2015-01-27 18:00:00,Station_M1,217.1,463.0,189.3,125.5,14.2,6.5,6.88,54.5,58.6,9.89,10.74,4.24,88.9,Good
Mumbai,2015-01-27 18:00:00,Station_M2,392.1,532.8,50.3,85.4,223.5,43.9,1.92,61.2,127.4,18.19,20.58,9.15,61.4,Moderate
Chennai,2015-01-27 18:00:00,Station_C1,399.1,410.4,174.4,10.8,103.5,13.0,7.23,23.8,12.7,0.3,5.58,8.47,475.5,Satisfactory
Chennai,2015-01-27 18:00:00,Station_C2,396.8,329.3,42.5,63.8,53.0,21.4,0.48,27.8,157.9,12.07,11.15,0.73,360.4,Severe
Kolkata,2015-01-27 18:00:00,Station_K1,341.5,190.9,185.1,9.9,62.7,37.7,2.97,13.7,153.7,17.25,1.35,4.51,105.3,Satisfactory
Kolkata,2015-01-27 18:00:00,Station_K2,39.3,454.1,45.6,58.8,42.5,23.1,6.99,82.1,94.0,8.72,18.08,6.17,9.1,Moderate
Bangalore,2015-01-27 18:00:00,Station_B1,143.7,451.8,135.4,138.5,84.5,22.5,8.23,10.4,130.6,13.81,8.92,9.21,459.0,Poor
Bangalore,2015-01-27 18:00:00,Station_B2,295.4,189.8,49.2,2.7,197.4,21.7,2.05,34.4,130.2,8.52,25.45,5.41,306.2,Poor
Delhi,2015-01-27 19:00:00,Station_D1,214.3,304.6,165.1,14.9,2.2,8.4,7.3,55.0,160.4,0.43,26.69,3.98,405.3,Good
Delhi,2015-01-27 19:00:00,Station_D2,217.5,537.3,98.5,107.9,135.8,26.5,4.87,54.8,53.4,9.41,26.42,9.55,210.8,Moderate
Mumbai,2015-01-27 19:00:00,Station_M1,448.3,517.4,1.2,114.0,113.1,29.0,7.04,97.2,137.9,5.76,18.69,6.49,352.6,Moderate
Mumbai,2015-01-27 19:00:00,Station_M2,137.6,573.8,191.8,10.1,61.2,7.3,6.9,3.1,149.6,5.26,12.22,0.05,158.1,Moderate
Chennai,2015-01-27 19:00:00,Station_C1,495.0,17.9,155.2,21.5,204.6,26.8,1.7,76.2,188.4,11.76,19.04,6.16,44.0,Very Poor
Chennai,2015-01-27 19:00:00,Station_C2,336.1,35.0,73.5,42.2,167.7,41.6,0.04,31.7,24.4,14.34,9.02,2.67,129.2,Good
Kolkata,2015-01-27 19:00:00,Station_K1,288.2,341.1,96.2,108.0,103.9,9.3,4.12,7.7,95.3,4.3,18.33,4.59,187.5,Satisfactory
Kolkata,2015-01-27 19:00:00,Station_K2,274.7,68.1,55.5,122.3,121.9,1.1,8.23,45.8,60.9,2.07,0.64,4.55,482.6,Satisfactory
Bangalore,2015-01-27 19:00:00,Station_B1,322.6,379.3,46.1,120.7,240.7,2.9,2.61,24.5,45.9,10.12,22.48,7.5,2.5,Satisfactory
Bangalore,2015-01-27 19:00:00,Station_B2,391.1,109.1,69.4,106.3,132.2,10.6,9.38,1.4,141.8,8.41,21.73,1.51,68.1,Poor
Delhi,2015-01-27 20:00:00,Station_D1,215.3,235.2,42.6,73.1,236.2,1.6,0.43,11.4,132.0,6.22,8.82,5.09,97.7,Severe
Delhi,2015-01-27 20:00:00,Station_D2,409.9,267.0,194.3,73.9,150.8,46.4,9.09,71.4,85.8,1.04,21.19,1.32,486.4,Moderate
Mumbai,2015-01-27 20:00:00,Station_M1,484.4,266.9,62.5,119.0,63.1,35.9,4.4,98.3,171.4,2.44,22.26,6.37,82.2,Good
Mumbai,2015-01-27 20:00:00,Station_M2,196.9,416.8,184.4,129.1,212.5,1.4,4.48,25.3,155.2,5.92,1.21,5.27,377.7,Very Poor
Chennai,2015-01-27 20:00:00,Station_C1,104.0,28.6,135.7,69.3,24.5,7.1,4.76,14.2,186.1,5.25,28.68,6.32,42.1,Severe
Chennai,2015-01-27 20:00:00,Station_C2,224.6,44.9,124.9,78.8,136.7,36.7,9.53,41.7,173.6,14.62,11.72,7.96,485.8,Very Poor
Kolkata,2015-01-27 20:00:00,Station_K1,33.3,255.2,19.8,127.3,189.2,25.9,9.17,26.3,75.6,1.54,12.25,3.27,350.2,Moderate
Kolkata,2015-01-27 20:00:00,Station_K2,285.0,267.5,161.6,21.8,110.6,23.5,6.72,11.8,195.1,18.06,28.6,4.66,223.3,Poor
Bangalore,2015-01-27 20:00:00,Station_B1,99.4,110.4,182.5,58.4,146.0,11.6,0.54,28.1,15.1,5.41,27.48,6.67,160.2,Moderate
Bangalore,2015-01-27 20:00:00,Station_B2,247.9,459.2,159.7,104.1,56.9,4.3,0.94,98.0,79.9,13.93,5.2,9.82,120.3,Moderate
Delhi,2015-01-27 21:00:00,Station_D1,352.8,224.3,1.3,76.7,247.6,13.8,6.36,80.1,133.7,18.55,24.03,9.73,441.0,Satisfactory
Delhi,2015-01-27 21:00:00,Station_D2,328.3,69.8,131.5,48.4,192.5,2.4,3.71,79.7,166.3,16.65,28.32,1.78,447.7,Very Poor
Mumbai,2015-01-27 21:00:00,Station_M1,462.8,341.1,86.4,147.1,162.0,31.3,5.57,20.1,92.4,8.63,1.98,4.17,318.4,Moderate
Mumbai,2015-01-27 21:00:00,Station_M2,191.1,239.7,73.8,149.4,119.6,48.9,0.89,2.7,172.7,15.11,29.51,7.79,133.0,Very Poor
Chennai,2015-01-27 21:00:00,Station_C1,149.8,292.3,160.6,115.5,226.0,18.9,2.6,69.3,66.6,16.74,25.57,7.6,307.1,Very Poor
Chennai,2015-01-27 21:00:00,Station_C2,186.6,539.0,113.5,21.0,66.5,38.2,5.86,96.7,49.7,7.72,5.35,7.62,456.8,Poor
Kolkata,2015-01-27 21:00:00,Station_K1,81.9,90.4,53.8,69.7,110.6,7.4,9.36,62.6,36.5,12.65,9.15,7.57,30.0,Good
Kolkata,2015-01-27 21:00:00,Station_K2,366.9,391.9,151.3,128.6,71.5,31.5,6.28,60.9,1.2,6.77,22.42,0.76,372.6,Satisfactory
Bangalore,2015-01-27 21:00:00,Station_B1,186.8,353.6,53.4,98.5,126.6,27.3,9.56,94.0,79.8,4.5,10.52,9.08,123.8,Moderate
Bangalore,2015-01-27 21:00:00,Station_B2,384.2,461.8,7.5,86.3,123.2,41.5,8.79,55.1,195.8,2.67,12.8,6.41,118.9,Severe
Delhi,2015-01-27 22:00:00,Station_D1,492.1,400.8,151.2,22.4,213.2,38.2,4.55,35.1,45.4,3.11,0.29,8.17,291.2,Very Poor
Delhi,2015-01-27 22:00:00,Station_D2,193.5,284.4,75.2,26.5,61.8,32.0,0.66,79.7,66.6,1.65,16.43,3.61,470.7,Poor
Mumbai,2015-01-27 22:00:00,Station_M1,458.1,411.4,126.3,2.4,197.9,39.1,2.43,28.9,144.6,10.98,15.19,5.65,323.6,Satisfactory
Mumbai,2015-01-27 22:00:00,Station_M2,308.0,493.6,140.9,111.2,102.4,40.1,3.95,95.1,95.6,12.36,6.27,2.99,197.3,Moderate
Chennai,2015-01-27 22:00:00,Station_C1,425.3,138.7,105.9,56.2,84.5,48.4,3.46,88.7,176.0,9.73,20.0,1.42,12.9,Very Poor
Chennai,2015-01-27 22:00:00,Station_C2,450.4,159.7,70.4,18.7,220.1,47.2,0.78,67.8,14.1,16.42,0.66,5.57,449.0,Very Poor
Kolkata,2015-01-27 22:00:00,Station_K1,132.3,159.5,57.8,138.1,150.0,47.5,2.43,6.3,48.6,0.86,20.47,4.8,122.2,Satisfactory
Kolkata,2015-01-27 22:00:00,Station_K2,84.9,499.4,164.3,131.0,161.3,48.5,1.48,24.1,111.7,18.35,27.97,4.72,478.0,Poor
Bangalore,2015-01-27 22:00:00,Station_B1,455.3,246.0,81.2,71.7,59.5,32.2,3.74,93.8,130.0,5.18,10.7,9.0,68.0,Good
Bangalore,2015-01-27 22:00:00,Station_B2,246.5,589.1,83.0,14.5,68.3,30.3,7.55,36.2,68.8,1.41,8.24,0.41,117.0,Good
Delhi,2015-01-27 23:00:00,Station_D1,45.6,43.2,11.0,57.8,103.3,6.6,3.9,60.3,130.8,17.46,12.07,6.27,446.1,Good
Delhi,2015-01-27 23:00:00,Station_D2,488.5,199.9,81.8,149.5,64.9,33.1,8.24,35.7,28.8,18.54,5.53,4.88,383.6,Moderate
Mumbai,2015-01-27 23:00:00,Station_M1,316.7,282.6,82.4,40.4,220.3,2.6,6.39,90.6,31.6,16.39,27.4,3.03,340.7,Severe
Mumbai,2015-01-27 23:00:00,Station_M2,342.2,465.4,18.7,104.9,199.8,46.5,1.24,37.1,58.6,3.6,6.56,4.97,64.9,Satisfactory
Chennai,2015-01-27 23:00:00,Station_C1,414.8,419.2,147.8,11.5,44.8,31.7,4.0,1.8,50.9,8.45,28.62,4.64,13.1,Satisfactory
Chennai,2015-01-27 23:00:00,Station_C2,142.0,331.1,190.6,66.8,177.7,4.3,4.25,18.1,89.8,7.17,3.21,5.97,490.5,Poor
Kolkata,2015-01-27 23:00:00,Station_K1,433.5,597.9,171.5,135.0,165.4,17.4,0.71,55.9,70.3,11.18,9.16,6.91,69.6,Poor
Kolkata,2015-01-27 23:00:00,Station_K2,411.1,567.1,158.6,89.5,75.0,7.0,4.72,0.6,24.0,17.73,20.86,4.75,230.7,Very Poor
Bangalore,2015-01-27 23:00:00,Station_B1,417.0,176.7,105.0,4.3,104.4,26.7,0.04,54.7,57.3,14.49,1.59,0.42,318.7,Moderate
Bangalore,2015-01-27 23:00:00,Station_B2,262.3,162.8,18.2,53.5,116.2,11.0,7.3,3.8,38.9,15.17,16.71,1.56,69.6,Severe
Delhi,2015-01-28 00:00:00,Station_D1,388.9,100.8,152.8,15.0,102.5,2.1,7.29,96.5,39.2,15.88,5.63,6.97,163.3,Poor
Delhi,2015-01-28 00:00:00,Station_D2,234.4,549.0,54.7,106.0,118.1,20.3,6.56,20.8,186.4,10.54,16.41,8.59,54.7,Severe
Mumbai,2015-01-28 00:00:00,Station_M1,13.6,586.8,190.7,99.6,72.4,34.5,1.02,55.8,91.5,3.3,3.87,1.06,218.2,Moderate
Mumbai,2015-01-28 00:00:00,Station_M2,432.9,299.5,190.1,36.0,209.2,22.8,4.06,5.2,105.7,0.29,21.45,4.23,310.1,Severe
Chennai,2015-01-28 00:00:00,Station_C1,419.4,542.8,115.1,32.0,168.9,48.3,6.77,84.8,126.5,8.35,15.87,2.45,458.0,Satisfactory
Chennai,2015-01-28 00:00:00,Station_C2,127.5,527.3,48.5,82.8,24.4,40.9,5.18,61.0,114.6,10.37,7.71,5.68,317.8,Good
Kolkata,2015-01-28 00:00:00,Station_K1,0.4,567.0,158.9,94.1,84.5,0.5,8.82,51.6,71.1,12.24,17.39,3.03,447.1,Severe
Kolkata,2015-01-28 00:00:00,Station_K2,200.4,587.5,162.6,52.7,63.2,7.8,1.02,94.9,88.2,12.1,11.61,3.03,390.6,Moderate
Bangalore,2015-01-28 00:00:00,Station_B1,485.1,294.9,12.5,87.9,210.8,32.9,5.12,45.1,193.9,7.96,19.79,8.31,309.4,Good
Bangalore,2015-01-28 00:00:00,Station_B2,325.9,497.5,99.7,99.8,219.2,16.8,3.13,55.1,64.6,9.77,19.09,4.52,94.6,Satisfactory
Delhi,2015-01-28 01:00:00,Station_D1,108.1,139.2,96.8,70.2,7.6,14.5,4.37,13.4,0.5,6.04,28.44,0.69,169.7,Poor
Delhi,2015-01-28 01:00:00,Station_D2,209.5,450.3,108.6,65.8,249.8,5.4,0.69,17.9,33.3,0.18,6.41,7.96,318.6,Poor
Mumbai,2015-01-28 01:00:00,Station_M1,215.3,224.5,78.8,119.5,124.4,22.7,6.11,67.8,83.9,13.94,29.05,7.55,7.1,Moderate
Mumbai,2015-01-28 01:00:00,Station_M2,38.4,483.1,151.1,69.6,182.7,47.3,4.3,65.5,184.4,18.96,24.25,4.47,478.3,Moderate
Chennai,2015-01-28 01:00:00,Station_C1,441.3,560.4,83.8,137.9,130.8,7.0,3.93,26.0,157.2,1.97,19.53,8.46,202.8,Very Poor
Chennai,2015-01-28 01:00:00,Station_C2,169.7,428.0,102.2,120.8,80.0,32.2,5.99,17.0,71.3,14.53,17.14,8.06,48.8,Moderate
Kolkata,2015-01-28 01:00:00,Station_K1,462.9,512.6,198.4,66.6,130.6,28.6,6.11,45.2,102.7,0.03,21.89,4.19,401.4,Good
Kolkata,2015-01-28 01:00:00,Station_K2,220.2,308.8,60.9,66.8,73.9,9.9,7.34,13.5,147.8,19.84,2.97,0.3,131.9,Severe
Bangalore,2015-01-28 01:00:00,Station_B1,117.4,473.9,135.7,99.5,27.0,40.6,7.25,8.1,107.6,14.88,9.49,6.88,297.5,Good
Bangalore,2015-01-28 01:00:00,Station_B2,204.3,133.5,174.8,122.2,82.6,17.0,3.74,25.6,119.1,3.34,11.08,8.79,35.2,Very Poor
Delhi,2015-01-28 02:00:00,Station_D1,477.4,358.3,157.6,52.4,60.5,12.0,1.16,71.1,174.4,14.69,25.53,7.2,244.2,Good
Delhi,2015-01-28 02:00:00,Station_D2,173.0,182.7,93.9,72.8,112.5,5.7,9.79,20.0,120.6,4.37,24.21,6.69,205.5,Good
Mumbai,2015-01-28 02:00:00,Station_M1,138.9,498.0,77.2,80.6,111.6,9.9,2.36,8.1,69.8,3.07,22.5,5.16,422.2,Poor
Mumbai,2015-01-28 02:00:00,Station_M2,220.7,234.9,179.6,141.0,161.3,5.9,2.1,78.3,4.0,10.59,27.1,1.17,300.2,Moderate
Chennai,2015-01-28 02:00:00,Station_C1,330.6,255.2,60.4,15.6,115.8,30.3,8.49,7.0,154.1,7.21,20.39,1.13,63.8,Poor
Chennai,2015-01-28 02:00:00,Station_C2,71.8,319.0,154.7,122.0,180.5,3.8,9.03,64.4,2.1,5.7,4.7,9.18,193.7,Moderate
Kolkata,2015-01-28 02:00:00,Station_K1,482.9,360.5,156.4,32.0,77.8,38.5,7.06,33.2,7.2,15.49,9.1,4.3,129.5,Good
Kolkata,2015-01-28 02:00:00,Station_K2,295.1,20.7,198.1,113.0,211.3,46.6,2.76,65.0,90.7,9.15,7.3,8.45,469.0,Very Poor
Bangalore,2015-01-28 02:00:00,Station_B1,329.1,331.4,14.9,145.0,214.1,41.0,7.55,34.9,30.7,6.21,12.1,8.4,322.9,Very Poor
Bangalore,2015-01-28 02:00:00,Station_B2,144.7,67.7,175.8,103.7,154.8,22.3,4.0,76.6,59.9,9.26,1.38,6.98,438.2,Severe
Delhi,2015-01-28 03:00:00,Station_D1,277.6,299.7,186.7,71.9,51.8,40.0,0.22,88.5,168.2,14.88,15.79,2.03,247.5,Poor
Delhi,2015-01-28 03:00:00,Station_D2,296.3,128.2,73.8,125.0,122.4,16.8,1.75,74.9,18.5,19.02,13.05,6.9,90.6,Moderate
Mumbai,2015-01-28 03:00:00,Station_M1,351.5,7.5,109.4,145.7,178.7,44.2,4.13,95.8,102.1,12.03,26.48,4.66,444.4,Poor
Mumbai,2015-01-28 03:00:00,Station_M2,172.1,420.2,71.2,57.8,225.1,8.5,9.05,96.7,84.1,17.3,22.9,6.45,41.6,Moderate
Chennai,2015-01-28 03:00:00,Station_C1,134.7,68.5,164.8,118.5,223.1,13.0,3.68,26.7,188.3,19.3,15.75,5.9,451.4,Poor
Chennai,2015-01-28 03:00:00,Station_C2,388.3,353.1,155.2,70.3,229.8,12.5,5.5,2.7,189.0,19.47,15.5,5.87,384.7,Poor
Kolkata,2015-01-28 03:00:00,Station_K1,353.8,46.2,87.0,131.3,52.2,21.4,2.58,18.0,14.1,17.14,18.56,5.37,85.6,Severe
Kolkata,2015-01-28 03:00:00,Station_K2,148.1,384.7,98.4,104.1,192.9,16.2,5.88,50.2,197.7,7.79,4.04,9.65,39.1,Poor
Bangalore,2015-01-28 03:00:00,Station_B1,296.8,50.9,155.7,32.5,196.8,44.2,9.95,39.2,128.4,11.29,13.11,4.74,442.2,Severe
Bangalore,2015-01-28 03:00:00,Station_B2,167.1,368.9,173.7,125.5,44.4,1.9,0.51,62.6,190.9,9.46,25.25,0.83,10.0,Severe
Delhi,2015-01-28 04:00:00,Station_D1,274.3,16.3,24.5,52.0,111.5,14.4,3.13,33.0,84.5,9.04,4.0,1.71,16.6,Very Poor
Delhi,2015-01-28 04:00:00,Station_D2,66.5,287.3,51.0,87.0,143.2,31.0,7.49,90.1,106.1,0.28,26.25,0.54,457.6,Moderate
Mumbai,2015-01-28 04:00:00,Station_M1,421.0,37.1,92.2,58.9,209.1,44.8,8.85,76.6,20.7,8.55,8.94,8.85,174.9,Poor
Mumbai,2015-01-28 04:00:00,Station_M2,80.3,360.2,50.8,134.8,211.5,8.8,5.7,23.6,45.1,17.9,4.22,0.14,164.7,Moderate
Chennai,2015-01-28 04:00:00,Station_C1,90.9,9.8,167.6,108.0,151.1,6.4,4.02,24.8,41.9,18.24,21.34,1.08,100.0,Moderate
Chennai,2015-01-28 04:00:00,Station_C2,278.7,276.3,58.4,113.4,195.6,48.2,1.01,30.8,166.0,13.68,19.85,7.72,438.1,Moderate
Kolkata,2015-01-28 04:00:00,Station_K1,137.7,579.3,165.8,52.8,90.4,20.9,8.43,44.8,62.6,5.14,6.57,0.11,159.2,Very Poor
Kolkata,2015-01-28 04:00:00,Station_K2,451.6,486.3,44.7,106.9,41.4,12.2,2.57,95.0,58.3,13.42,21.95,1.23,398.8,Moderate
Bangalore,2015-01-28 04:00:00,Station_B1,86.3,149.9,42.1,5.1,5.5,1.0,3.16,8.3,168.9,6.87,18.54,2.81,413.4,Satisfactory
Bangalore,2015-01-28 04:00:00,Station_B2,410.4,386.4,181.6,44.0,7.8,39.5,1.68,9.8,180.4,10.19,23.2,1.51,183.1,Satisfactory
Delhi,2015-01-28 05:00:00,Station_D1,182.1,136.8,161.0,23.2,133.1,32.2,8.06,44.7,104.4,0.14,17.7,1.09,318.0,Good
Delhi,2015-01-28 05:00:00,Station_D2,45.6,567.0,55.7,70.9,51.2,18.7,4.21,71.7,45.9,0.27,27.21,5.27,339.0,Good
Mumbai,2015-01-28 05:00:00,Station_M1,189.4,123.7,158.9,115.6,132.8,18.0,9.49,50.4,110.6,10.53,20.51,4.17,54.8,Moderate
Mumbai,2015-01-28 05:00:00,Station_M2,442.7,429.9,194.7,70.6,244.1,21.5,1.6,43.6,198.0,12.1,18.57,7.98,326.9,Very Poor
Chennai,2015-01-28 05:00:00,Station_C1,231.1,247.6,36.7,86.4,83.8,29.0,7.16,78.2,183.4,5.72,28.41,9.59,137.1,Moderate
Chennai,2015-01-28 05:00:00,Station_C2,254.2,531.4,182.0,148.2,138.1,46.2,5.5,21.2,23.0,16.42,28.03,1.65,462.6,Good
Kolkata,2015-01-28 05:00:00,Station_K1,121.3,351.3,33.5,58.3,79.4,39.2,8.02,83.7,135.4,15.59,5.49,0.48,448.5,Satisfactory
Kolkata,2015-01-28 05:00:00,Station_K2,476.2,391.4,74.0,39.2,29.4,29.7,0.95,14.8,60.9,7.09,27.93,3.81,1.7,Very Poor
Bangalore,2015-01-28 05:00:00,Station_B1,129.6,209.0,172.8,21.1,0.8,18.0,4.6,27.8,164.5,18.49,10.71,3.5,160.5,Severe
Bangalore,2015-01-28 05:00:00,Station_B2,202.2,462.5,138.5,24.8,116.3,10.4,4.25,64.0,155.0,17.23,18.23,2.15,221.7,Satisfactory
Delhi,2015-01-28 06:00:00,Station_D1,404.4,219.8,64.5,61.6,39.5,19.6,7.39,69.5,40.3,5.7,22.93,1.42,90.7,Good
Delhi,2015-01-28 06:00:00,Station_D2,22.0,412.2,100.6,34.1,181.8,25.2,1.0,47.0,155.8,4.67,23.75,1.03,171.3,Moderate
Mumbai,2015-01-28 06:00:00,Station_M1,341.4,384.2,194.6,42.0,50.8,49.4,5.91,24.7,34.5,11.0,28.71,9.74,12.6,Very Poor
Mumbai,2015-01-28 06:00:00,Station_M2,201.6,45.0,101.9,47.1,206.4,34.8,8.83,34.1,49.4,17.99,26.1,6.32,219.8,Satisfactory
Chennai,2015-01-28 06:00:00,Station_C1,34.7,178.1,159.1,43.4,51.0,44.1,3.22,62.3,158.5,0.14,19.61,9.05,173.6,Good
Chennai,2015-01-28 06:00:00,Station_C2,91.1,374.3,9.2,65.8,85.6,11.4,7.7,50.0,55.3,9.38,13.85,8.92,183.9,Very Poor
Kolkata,2015-01-28 06:00:00,Station_K1,53.8,253.1,119.9,73.1,165.3,4.4,5.68,47.7,76.3,1.66,14.58,4.79,468.3,Moderate
Kolkata,2015-01-28 06:00:00,Station_K2,190.1,467.3,150.6,44.5,201.7,6.5,3.43,59.3,112.2,18.49,12.45,6.18,468.5,Good
Bangalore,2015-01-28 06:00:00,Station_B1,33.8,221.7,178.9,75.3,138.6,39.3,8.91,85.0,163.6,17.88,6.06,6.58,360.3,Very Poor
Bangalore,2015-01-28 06:00:00,Station_B2,470.5,573.5,175.7,102.6,243.7,10.1,5.79,61.6,76.1,11.08,23.08,0.26,233.6,Poor
Delhi,2015-01-28 07:00:00,Station_D1,360.0,440.4,138.9,50.1,92.0,33.1,4.06,26.2,91.7,7.01,28.89,7.24,119.1,Poor
Delhi,2015-01-28 07:00:00,Station_D2,109.2,432.3,164.8,24.6,48.7,19.1,6.2,47.7,61.7,2.64,18.54,3.71,357.6,Moderate
Mumbai,2015-01-28 07:00:00,Station_M1,392.9,1.3,90.6,36.1,195.7,42.3,6.87,76.1,84.1,17.93,17.84,1.84,48.9,Satisfactory
Mumbai,2015-01-28 07:00:00,Station_M2,261.7,51.7,14.8,115.9,204.1,48.7,5.24,8.8,100.0,3.37,18.92,4.03,409.6,Severe
Chennai,2015-01-28 07:00:00,Station_C1,411.8,110.5,34.7,2.7,211.5,31.9,8.27,75.5,113.7,1.34,20.19,8.1,195.8,Very Poor
Chennai,2015-01-28 07:00:00,Station_C2,295.9,98.7,190.0,53.8,174.5,24.6,2.15,78.9,180.1,19.33,24.14,9.34,317.2,Moderate
Kolkata,2015-01-28 07:00:00,Station_K1,107.2,57.4,145.6,85.5,13.8,10.0,7.35,89.7,150.8,17.03,25.82,2.54,430.5,Good
Kolkata,2015-01-28 07:00:00,Station_K2,361.7,4.6,165.4,38.9,241.8,7.2,6.25,85.6,186.5,17.14,15.57,5.28,334.1,Good
Bangalore,2015-01-28 07:00:00,Station_B1,65.7,281.8,163.3,54.4,162.2,20.4,0.55,44.4,115.8,17.57,29.36,1.75,427.3,Poor
Bangalore,2015-01-28 07:00:00,Station_B2,132.0,402.6,12.7,39.9,168.0,49.4,5.57,64.1,0.5,8.36,2.4,8.27,196.9,Moderate
Delhi,2015-01-28 08:00:00,Station_D1,347.6,67.7,124.0,23.1,249.8,22.4,7.95,23.3,93.0,17.31,17.95,9.96,497.5,Poor
Delhi,2015-01-28 08:00:00,Station_D2,135.1,404.8,120.5,101.4,73.9,29.8,0.15,53.5,20.4,17.86,23.28,1.17,229.7,Good
Mumbai,2015-01-28 08:00:00,Station_M1,147.6,507.2,143.1,75.1,82.9,29.6,1.59,44.0,73.1,6.94,27.1,9.21,112.9,Very Poor
Mumbai,2015-01-28 08:00:00,Station_M2,31.6,267.6,102.9,106.5,1.1,34.0,8.91,87.9,60.1,4.29,2.49,2.57,329.8,Moderate
Chennai,2015-01-28 08:00:00,Station_C1,472.3,282.5,153.7,101.6,242.6,26.6,5.75,67.0,123.9,12.03,6.62,6.09,134.7,Poor
Chennai,2015-01-28 08:00:00,Station_C2,382.6,151.9,159.9,11.3,234.8,13.0,1.08,73.0,21.3,12.81,4.91,4.98,301.0,Severe
Kolkata,2015-01-28 08:00:00,Station_K1,415.0,447.0,122.0,25.1,204.4,31.0,0.91,33.6,178.8,9.7,10.85,5.68,403.7,Good
Kolkata,2015-01-28 08:00:00,Station_K2,203.3,537.9,17.9,121.2,132.8,6.7,4.58,14.9,142.6,12.69,18.16,1.65,284.5,Severe
Bangalore,2015-01-28 08:00:00,Station_B1,32.1,512.3,24.6,72.2,195.0,47.5,5.22,99.8,31.4,4.34,9.7,3.25,60.7,Severe
